City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,burgeo,47.6167,-57.6152,2.39,91,99,5.17,CA,1681442093
364,helena,46.5927,-112.0361,0.55,86,0,2.06,US,1681442094
365,gjirokaster,40.0758,20.1389,13.11,70,89,2.14,AL,1681442094
366,el porvenir,13.7617,-87.3458,25.63,56,64,1.11,HN,1681442094
367,leningradskiy,69.3833,178.4167,-14.8,84,61,3.46,RU,1681441850
368,ayan,56.45,138.1667,0.36,52,100,4.76,RU,1681441828
369,the valley,18.217,-63.0578,26.01,74,33,7.06,AI,1681442011
370,chizhou,30.6578,117.4831,24.0,75,98,2.52,CN,1681442095
371,pustoshka,56.3355,29.369,6.29,74,100,4.86,RU,1681442095
372,tilichiki,60.4667,166.1,-10.81,73,7,3.55,RU,1681442096
373,kidal,18.4411,1.4078,27.46,11,94,5.34,ML,1681442096
374,gushikawa,26.3544,127.8686,25.57,88,100,5.66,JP,1681442096
375,vila,42.0304,-8.1588,5.94,94,100,2.61,PT,1681442096
376,bukachacha,52.9833,116.9167,2.22,65,100,0.85,RU,1681442096
377,izumo,35.3667,132.7667,21.09,53,100,2.06,JP,1681441936
378,san andres,12.5847,-81.7006,28.01,74,20,5.66,CO,1681441801
379,bethel,41.3712,-73.414,24.31,36,10,0.45,US,1681441717
380,omihachiman,35.1286,136.0976,21.44,63,85,0.73,JP,1681442097
381,harper,4.375,-7.7169,26.72,85,73,1.99,LR,1681442097
382,flinders,-34.5833,150.8552,22.32,77,45,2.68,AU,1681442097
383,luau,-10.7073,22.2247,16.99,97,100,1.66,AO,1681442098
384,morondava,-20.2833,44.2833,23.09,83,0,2.77,MG,1681442098
385,ghanzi,-21.5667,21.7833,21.03,37,53,3.86,BW,1681442098
386,sakakah,29.9697,40.2064,12.44,60,0,0.81,SA,1681441922
387,hobyo,5.3505,48.5268,28.2,75,100,4.28,SO,1681442031
388,brae,60.3964,-1.353,5.96,87,85,6.43,GB,1681441719
389,puerto escondido,15.85,-97.0667,28.46,69,0,2.57,MX,1681442099
390,san cristobal,7.7669,-72.225,23.1,75,100,0.59,VE,1681441703
391,casablanca,33.5928,-7.6192,15.74,67,16,4.02,MA,1681441794
392,muros,42.7762,-9.0603,13.38,94,100,7.72,ES,1681442100
393,odweyne,9.4092,45.064,21.44,72,64,1.68,SO,1681442100
394,itarema,-2.9248,-39.9167,24.71,88,99,3.94,BR,1681441779
395,murgab,37.4966,61.9714,24.84,32,90,5.13,TM,1681442100
396,raymondville,26.4815,-97.7831,22.27,72,51,5.14,US,1681442101
397,vikersund,59.9659,9.995,5.58,100,100,0.72,NO,1681442101
398,hastings,50.8552,0.5729,9.18,51,100,4.57,GB,1681442101
399,raduzhnyy,62.0961,77.475,-18.42,89,23,4.94,RU,1681442102
400,arman,59.7,150.1667,-1.1,63,100,4.53,RU,1681441912
401,nizhniy tsasuchey,50.5167,115.1333,4.84,43,100,4.22,RU,1681442102
402,dudinka,69.4058,86.1778,-24.66,96,38,3.53,RU,1681442104
403,yar-sale,66.8333,70.8333,-21.16,82,3,3.5,RU,1681441858
404,venado tuerto,-33.7456,-61.9688,14.87,52,100,0.62,AR,1681442105
405,bose,45.4612,8.0137,5.59,54,55,3.27,IT,1681442105
406,kloulklubed,7.0419,134.2556,30.28,75,13,4.94,PW,1681441727
407,sitka,57.0531,-135.33,5.94,70,100,2.57,US,1681441812
408,shimoda,34.6667,138.95,19.18,52,100,5.41,JP,1681442106
409,coxim,-18.5067,-54.76,24.55,82,99,1.45,BR,1681441873
410,srednekolymsk,67.45,153.6833,-5.35,75,14,5.76,RU,1681442106
411,yerbogachen,61.2767,108.0108,-1.52,81,100,6.43,RU,1681442106
412,bhainsdehi,21.6467,77.6325,30.12,24,80,3.99,IN,1681442107
413,saint-pierre,-21.3393,55.4781,24.82,73,0,2.57,RE,1681441879
414,garut,-7.2024,107.8878,26.6,71,92,1.06,ID,1681442108
415,velventos,40.2517,22.0631,10.53,71,100,1.03,GR,1681442108
416,amarpur,25.0333,86.9,34.2,12,100,1.97,IN,1681442108
417,manta,-0.95,-80.7333,26.88,89,75,1.54,EC,1681442108
418,algarrobo,10.1869,-74.5753,26.93,72,67,2.26,CO,1681442109
419,muscat,23.6139,58.5922,32.01,49,8,2.81,OM,1681441787
420,termini imerese,37.9837,13.6956,13.44,83,31,2.6,IT,1681442111
421,severnyy,50.677,36.5532,7.02,93,100,6.0,RU,1681442112
422,mahajanga,-15.7167,46.3167,24.65,85,44,2.27,MG,1681441896
423,tambun,-6.2641,107.0712,32.73,62,20,1.54,ID,1681442112
424,bengkulu,-3.8004,102.2655,28.64,68,40,1.81,ID,1681441799
425,kormilovka,55.0026,74.1028,-4.27,73,100,7.51,RU,1681442113
426,shubarshi,48.5872,57.1869,15.24,47,100,4.43,KZ,1681441904
427,madang,-5.2246,145.7966,31.29,64,99,3.16,PG,1681442113
428,biltine,14.5333,20.9167,26.15,13,36,4.98,TD,1681441738
429,ancud,-41.8697,-73.8203,9.54,80,100,1.7,CL,1681441881
430,kumluca,36.3703,30.2869,13.76,61,0,2.35,TR,1681442114
431,milkovo,54.7167,158.6167,-0.7,93,100,2.9,RU,1681442114
432,keti bandar,24.1447,67.4497,26.74,73,0,5.9,PK,1681442082
433,lomianki,52.3341,20.886,9.57,88,0,4.12,PL,1681442115
434,adilabad,19.6667,78.5333,35.37,21,53,3.71,IN,1681441666
435,comodoro rivadavia,-45.8667,-67.5,-0.08,80,0,3.09,AR,1681441543
436,xining,36.6167,101.7667,8.18,43,49,2.42,CN,1681441719
437,moissala,8.3404,17.7663,24.68,76,93,2.21,TD,1681442116
438,kalmunai,7.4167,81.8167,28.64,75,10,0.52,LK,1681442116
439,bartica,6.4,-58.6167,25.18,98,100,1.06,GY,1681442117
440,conceicao do araguaia,-8.2578,-49.2647,22.62,92,100,1.41,BR,1681441618
441,viedma,-40.8135,-62.9967,8.35,64,0,2.39,AR,1681441801
442,mankono,8.0586,-6.1897,24.86,73,43,2.31,CI,1681442118
443,puerto baquerizo moreno,-0.9,-89.6,26.89,78,51,3.31,EC,1681442118
444,ostrovnoy,68.0531,39.5131,-8.17,80,14,9.61,RU,1681442119
445,baft,29.234,56.6057,12.34,61,88,0.41,IR,1681442119
446,boralday,43.3578,76.8594,11.92,62,75,1.0,KZ,1681442119
447,kafanchan,9.5833,8.3,22.53,23,4,1.29,NG,1681442119
448,la ronge,55.1001,-105.2842,-1.83,98,63,0.55,CA,1681442120
449,bembereke,10.2283,2.6634,25.7,58,42,1.96,BJ,1681442120
450,laje,-10.1833,-40.9667,21.19,71,73,0.89,BR,1681442121
451,darnah,32.767,22.6367,17.53,54,100,7.04,LY,1681442121
452,antofagasta,-23.65,-70.4,17.6,83,47,2.55,CL,1681441974
453,senanga,-16.1167,23.2667,17.11,71,7,1.76,ZM,1681442121
454,naze,28.3667,129.4833,19.75,95,100,5.14,JP,1681441785
455,port maria,18.3685,-76.8895,27.98,95,43,2.51,JM,1681442125
456,road town,18.4167,-64.6167,26.05,75,2,6.88,VG,1681442128
457,noumea,-22.2763,166.4572,26.67,99,100,2.9,NC,1681441721
458,terre-de-bas,15.8501,-61.6442,22.73,74,94,7.53,GP,1681442129
459,ahuimanu,21.4447,-157.8378,27.84,71,75,8.23,US,1681442129
460,taoudenni,22.6783,-3.9836,26.42,9,33,3.15,ML,1681441966
461,altay,47.8667,88.1167,3.91,46,2,0.9,CN,1681441837
462,nouadhibou,20.931,-17.0347,19.99,88,0,4.12,MR,1681441915
463,severnoye,56.3491,78.3619,-8.03,66,100,6.61,RU,1681442131
464,siderno,38.2779,16.302,8.52,81,68,6.63,IT,1681442132
465,iskateley,67.6803,53.1512,-8.79,90,93,6.71,RU,1681441940
466,stenlille,55.5402,11.5915,4.29,100,100,1.58,DK,1681442132
467,homer,59.6425,-151.5483,3.78,74,100,4.12,US,1681442132
468,bosaso,11.2842,49.1816,28.38,67,6,2.81,SO,1681442133
469,ponta delgada,37.7333,-25.6667,16.4,88,40,4.12,PT,1681442133
470,denpasar,-8.65,115.2167,28.81,74,75,4.63,ID,1681441941
471,gizycko,54.0381,21.7644,7.64,96,98,3.8,PL,1681442134
472,patur,20.45,76.9333,32.8,24,99,4.18,IN,1681442134
473,daru,-9.0763,143.2092,29.47,66,98,2.21,PG,1681442135
474,petropavlovsk-kamchatskiy,53.0452,158.6483,4.33,60,75,4.0,RU,1681441943
475,ziniare,12.5822,-1.2983,30.02,43,100,4.99,BF,1681442135
476,veraval,20.9,70.3667,28.06,57,0,6.32,IN,1681442135
477,shenzhen,22.5455,114.0683,26.97,85,100,1.89,CN,1681442024
478,aksu,41.1231,80.2644,16.39,18,0,1.76,CN,1681442136
479,havre-saint-pierre,50.2334,-63.5986,2.04,96,100,4.38,CA,1681442136
480,aranos,-24.1333,19.1167,13.82,18,5,4.98,NA,1681442136
481,guatire,10.4762,-66.5427,25.94,96,99,0.75,VE,1681442023
482,may pen,17.9645,-77.2451,27.56,92,65,0.92,JM,1681442136
483,san juan bautista,-14.0108,-75.7358,23.41,69,88,2.55,PE,1681442137
484,tabat,-2.635,115.2274,30.92,66,58,1.04,ID,1681442137
485,jiaozuo,35.2397,113.2331,25.04,10,92,8.04,CN,1681442076
486,inirida,3.8653,-67.9239,24.42,89,88,0.92,CO,1681442137
487,aasiaat,68.7098,-52.8699,-10.91,100,98,0.56,GL,1681442137
488,ossora,59.2353,163.0719,-0.8,88,100,5.23,RU,1681442138
489,afua,-0.1567,-50.3867,24.33,93,74,1.65,BR,1681441876
490,tessalit,20.1986,1.0114,24.81,12,97,4.14,ML,1681441815
491,villaviciosa,43.4813,-5.4357,13.42,75,100,4.45,ES,1681442138
492,baiquan,47.5833,126.0833,7.22,32,95,3.71,CN,1681442138
493,perth,-31.9333,115.8333,18.15,67,40,5.66,AU,1681441781
494,te horo,-40.8084,175.1233,20.45,64,89,2.68,NZ,1681442139
495,tautira,-17.7333,-149.15,26.72,66,38,4.53,PF,1681441946
496,belyy yar,53.6039,91.3903,9.94,46,0,8.0,RU,1681442139
497,ankazoabo,-22.2833,44.5167,19.81,81,0,1.78,MG,1681442140
498,sunel,24.3667,75.9667,31.02,25,77,5.15,IN,1681442140
499,vuktyl,63.8567,57.3094,-12.07,89,84,2.63,RU,1681442140
500,vostok,46.4856,135.8833,1.54,65,100,4.54,RU,1681441842
501,excelsior springs,39.3392,-94.2261,19.43,51,80,3.83,US,1681441878
502,krasnoselkup,65.7,82.4667,-17.66,91,99,6.58,RU,1681441899
503,bentiu,9.2333,29.8333,27.41,52,66,1.26,SS,1681442141
504,necochea,-38.5473,-58.7368,12.1,57,98,2.75,AR,1681441835
505,valdez,1.2492,-78.9831,26.15,85,100,2.91,EC,1681442141
506,key west,24.5557,-81.7826,27.0,83,0,1.54,US,1681442098
507,lena,43.1,-5.7333,6.3,94,100,2.26,ES,1681442142
508,anadyr,64.75,177.4833,-18.72,84,0,5.0,RU,1681441918
509,aklavik,68.2191,-135.0107,-17.39,88,100,3.99,CA,1681441853
510,upata,8.0086,-62.3989,24.55,78,100,2.19,VE,1681442143
511,pedasi,7.5333,-80.0333,25.59,81,36,8.27,PA,1681442143
512,gazanjyk,39.2446,55.5154,16.64,51,63,7.8,TM,1681442143
513,alofi,-19.0595,-169.9187,28.94,61,75,7.2,NU,1681442143
514,bonavista,48.6499,-53.1147,0.31,90,100,1.96,CA,1681442144
515,borogontsy,62.6683,131.1683,-1.0,87,100,3.15,RU,1681442144
516,rawlins,41.7911,-107.2387,0.2,69,100,6.69,US,1681441858
517,great falls,47.5002,-111.3008,0.37,97,100,3.09,US,1681441892
518,solnechnyy,50.7214,136.6319,-2.31,73,100,4.57,RU,1681442144
519,kemijarvi,66.7131,27.4306,-11.67,97,44,1.46,FI,1681442145
520,saint-augustin,51.226,-58.6502,2.33,96,100,4.26,CA,1681441946
521,kapit,2.0167,112.9333,32.8,54,60,0.18,MY,1681442145
522,show low,34.2542,-110.0298,11.16,29,0,5.66,US,1681442145
523,umm kaddadah,13.6017,26.6876,20.89,12,2,5.6,SD,1681442145
524,djougou,9.7085,1.666,26.38,58,94,1.87,BJ,1681442145
525,ocampo,21.65,-101.5,16.65,16,83,4.67,MX,1681441724
526,cockburn town,21.4612,-71.1419,25.91,77,10,7.76,TC,1681441525
527,canete,-37.8,-73.4,11.86,97,83,0.92,CL,1681442146
528,morant bay,17.8815,-76.4093,27.79,85,50,3.5,JM,1681442146
529,ciudad bolivar,8.1222,-63.5497,27.4,55,100,5.29,VE,1681442146
530,baykit,61.67,96.37,-9.93,90,100,1.87,RU,1681442147
531,werda,-25.2667,23.2833,16.26,14,0,2.98,BW,1681442147
532,yaan,7.3833,8.5667,27.19,72,9,3.73,NG,1681442147
533,coihaique,-45.5752,-72.0662,2.97,70,0,2.57,CL,1681441916
534,barra patuca,15.8,-84.2833,26.31,81,100,5.08,HN,1681442147
535,obzor,42.8167,27.8833,9.04,82,74,3.02,BG,1681442147
536,mglin,53.0591,32.8475,7.33,74,100,6.03,RU,1681442148
537,mayumba,-3.432,10.6554,26.11,87,61,2.8,GA,1681442148
538,bam,29.106,58.357,24.76,29,32,4.02,IR,1681442148
539,caraballeda,10.6112,-66.8522,27.7,76,20,1.03,VE,1681442148
540,koumac,-20.5667,164.2833,25.35,82,100,1.29,NC,1681441800
541,palmer,42.1584,-72.3287,21.72,59,0,1.54,US,1681442149
542,medea,36.2642,2.7539,6.26,83,75,1.21,DZ,1681442029
543,praya,14.9215,-23.5087,22.3,83,0,4.63,CV,1681442149
544,korla,41.7597,86.1469,14.36,28,66,3.46,CN,1681442149
545,leh,34.1667,77.5833,-1.08,50,30,0.94,IN,1681441856
546,zyryanka,65.75,150.85,-3.87,73,7,6.84,RU,1681441804
547,tenenkou,14.4572,-4.9169,28.81,15,100,4.42,ML,1681442150
548,touros,-5.1989,-35.4608,24.65,90,83,3.8,BR,1681441876
549,russell,32.3502,-85.1999,18.6,94,0,1.93,US,1681442122
550,quartucciu,39.2519,9.1794,13.33,65,40,21.46,IT,1681442151
